trial_id,block_id,word,session_token,trial_file,start_sample,end_sample,length_samples
trial_001720,block_000052,yes,s2,processed/trials/trial_001720.npy,133440,134080,640
trial_001721,block_000052,yes,s2,processed/trials/trial_001721.npy,138880,140040,1160
trial_001722,block_000052,yes,s2,processed/trials/trial_001722.npy,145520,146040,520
trial_001723,block_000052,yes,s2,processed/trials/trial_001723.npy,151520,152480,960
trial_001724,block_000052,yes,s2,processed/trials/trial_001724.npy,157400,161200,3800
trial_001725,block_000052,yes,s2,processed/trials/trial_001725.npy,163560,165400,1840
trial_001726,block_000052,yes,s2,processed/trials/trial_001726.npy,169440,170120,680
trial_001727,block_000052,yes,s2,processed/trials/trial_001727.npy,172560,172920,360
trial_001728,block_000052,yes,s2,processed/trials/trial_001728.npy,175520,177440,1920
trial_001729,block_000052,yes,s2,processed/trials/trial_001729.npy,181400,183320,1920
trial_001730,block_000052,yes,s2,processed/trials/trial_001730.npy,186600,188280,1680
trial_001731,block_000052,yes,s2,processed/trials/trial_001731.npy,192560,194200,1640
trial_001732,block_000052,yes,s2,processed/trials/trial_001732.npy,199520,208240,8720
trial_001733,block_000052,yes,s2,processed/trials/trial_001733.npy,211560,212200,640
trial_001734,block_000052,yes,s2,processed/trials/trial_001734.npy,217400,218040,640
trial_001735,block_000052,yes,s2,processed/trials/trial_001735.npy,223360,224080,720
trial_001736,block_000052,yes,s2,processed/trials/trial_001736.npy,229640,230240,600
trial_001737,block_000052,yes,s2,processed/trials/trial_001737.npy,235680,236240,560
trial_001738,block_000052,yes,s2,processed/trials/trial_001738.npy,241440,243800,2360
trial_001739,block_000052,yes,s2,processed/trials/trial_001739.npy,247560,248240,680
trial_001740,block_000052,yes,s2,processed/trials/trial_001740.npy,253480,257360,3880
trial_001741,block_000052,yes,s2,processed/trials/trial_001741.npy,259360,260320,960
trial_001742,block_000052,yes,s2,processed/trials/trial_001742.npy,265360,266040,680
trial_001743,block_000052,yes,s2,processed/trials/trial_001743.npy,271320,274320,3000
trial_001744,block_000052,yes,s2,processed/trials/trial_001744.npy,277400,278080,680
trial_001745,block_000052,yes,s2,processed/trials/trial_001745.npy,283440,286360,2920
trial_001746,block_000052,yes,s2,processed/trials/trial_001746.npy,289440,290120,680
trial_001747,block_000052,yes,s2,processed/trials/trial_001747.npy,293560,297960,4400
trial_001748,block_000053,yes,s3,processed/trials/trial_001748.npy,19720,20320,600
trial_001749,block_000053,yes,s3,processed/trials/trial_001749.npy,23040,23320,280
trial_001750,block_000053,yes,s3,processed/trials/trial_001750.npy,25560,26360,800
trial_001751,block_000053,yes,s3,processed/trials/trial_001751.npy,31800,32320,520
trial_001752,block_000053,yes,s3,processed/trials/trial_001752.npy,37640,39400,1760
trial_001753,block_000053,yes,s3,processed/trials/trial_001753.npy,43600,44240,640
trial_001754,block_000053,yes,s3,processed/trials/trial_001754.npy,49520,50400,880
trial_001755,block_000053,yes,s3,processed/trials/trial_001755.npy,55600,57080,1480
trial_001756,block_000053,yes,s3,processed/trials/trial_001756.npy,61520,62080,560
trial_001757,block_000053,yes,s3,processed/trials/trial_001757.npy,68800,69240,440
trial_001758,block_000053,yes,s3,processed/trials/trial_001758.npy,73680,74360,680
trial_001759,block_000053,yes,s3,processed/trials/trial_001759.npy,79560,80440,880
trial_001760,block_000053,yes,s3,processed/trials/trial_001760.npy,85680,86200,520
trial_001761,block_000053,yes,s3,processed/trials/trial_001761.npy,97560,98400,840
trial_001762,block_000053,yes,s3,processed/trials/trial_001762.npy,103560,104080,520
trial_001763,block_000053,yes,s3,processed/trials/trial_001763.npy,109680,110560,880
trial_001764,block_000053,yes,s3,processed/trials/trial_001764.npy,115640,117240,1600
trial_001765,block_000053,yes,s3,processed/trials/trial_001765.npy,121240,122080,840
trial_001766,block_000053,yes,s3,processed/trials/trial_001766.npy,127760,128240,480
trial_001767,block_000053,yes,s3,processed/trials/trial_001767.npy,133000,133920,920
trial_001768,block_000053,yes,s3,processed/trials/trial_001768.npy,138960,140240,1280
trial_001769,block_000053,yes,s3,processed/trials/trial_001769.npy,145640,146440,800
trial_001770,block_000053,yes,s3,processed/trials/trial_001770.npy,151720,152120,400
trial_001771,block_000053,yes,s3,processed/trials/trial_001771.npy,157840,159400,1560
trial_001772,block_000053,yes,s3,processed/trials/trial_001772.npy,163760,164080,320
trial_001773,block_000053,yes,s3,processed/trials/trial_001773.npy,169640,171320,1680
trial_001774,block_000053,yes,s3,processed/trials/trial_001774.npy,175640,176480,840
trial_001775,block_000053,yes,s3,processed/trials/trial_001775.npy,178680,182400,3720
trial_001776,block_000053,yes,s3,processed/trials/trial_001776.npy,187640,189120,1480
trial_001777,block_000053,yes,s3,processed/trials/trial_001777.npy,193600,194200,600
trial_001778,block_000053,yes,s3,processed/trials/trial_001778.npy,199640,200240,600
trial_001779,block_000053,yes,s3,processed/trials/trial_001779.npy,205720,206320,600
trial_001780,block_000053,yes,s3,processed/trials/trial_001780.npy,211800,213440,1640
trial_001781,block_000053,yes,s3,processed/trials/trial_001781.npy,217480,218520,1040
trial_001782,block_000053,yes,s3,processed/trials/trial_001782.npy,223560,225400,1840
trial_001783,block_000053,yes,s3,processed/trials/trial_001783.npy,229640,230240,600
trial_001784,block_000053,yes,s3,processed/trials/trial_001784.npy,234600,236520,1920
trial_001785,block_000053,yes,s3,processed/trials/trial_001785.npy,241640,242200,560
trial_001786,block_000053,yes,s3,processed/trials/trial_001786.npy,247600,248240,640
trial_001787,block_000053,yes,s3,processed/trials/trial_001787.npy,253760,254280,520
trial_001788,block_000053,yes,s3,processed/trials/trial_001788.npy,259640,260280,640
trial_001789,block_000053,yes,s3,processed/trials/trial_001789.npy,265720,266240,520
trial_001790,block_000053,yes,s3,processed/trials/trial_001790.npy,271680,272640,960
trial_001791,block_000053,yes,s3,processed/trials/trial_001791.npy,277720,278200,480
trial_001792,block_000053,yes,s3,processed/trials/trial_001792.npy,283640,285320,1680
trial_001793,block_000053,yes,s3,processed/trials/trial_001793.npy,289640,290080,440
trial_001794,block_000053,yes,s3,processed/trials/trial_001794.npy,295680,296320,640
trial_001795,block_000053,yes,s3,processed/trials/trial_001795.npy,300880,302520,1640
trial_001796,block_000053,yes,s3,processed/trials/trial_001796.npy,313600,316760,3160
trial_001797,block_000054,yes,s4,processed/trials/trial_001797.npy,19520,20120,600
trial_001798,block_000054,yes,s4,processed/trials/trial_001798.npy,25680,26320,640
trial_001799,block_000054,yes,s4,processed/trials/trial_001799.npy,31680,32280,600
trial_001800,block_000054,yes,s4,processed/trials/trial_001800.npy,37600,38240,640
trial_001801,block_000054,yes,s4,processed/trials/trial_001801.npy,43640,44280,640
trial_001802,block_000054,yes,s4,processed/trials/trial_001802.npy,49600,49960,360
trial_001803,block_000054,yes,s4,processed/trials/trial_001803.npy,61560,62200,640
trial_001804,block_000054,yes,s4,processed/trials/trial_001804.npy,67280,70000,2720
trial_001805,block_000054,yes,s4,processed/trials/trial_001805.npy,74000,74320,320
trial_001806,block_000054,yes,s4,processed/trials/trial_001806.npy,79600,81200,1600
trial_001807,block_000054,yes,s4,processed/trials/trial_001807.npy,85560,86560,1000
trial_001808,block_000054,yes,s4,processed/trials/trial_001808.npy,97920,98280,360
trial_001809,block_000054,yes,s4,processed/trials/trial_001809.npy,103680,104560,880
trial_001810,block_000054,yes,s4,processed/trials/trial_001810.npy,109880,110240,360
trial_001811,block_000054,yes,s4,processed/trials/trial_001811.npy,115640,116000,360
trial_001812,block_000054,yes,s4,processed/trials/trial_001812.npy,133640,134560,920
trial_001813,block_000054,yes,s4,processed/trials/trial_001813.npy,139600,140240,640
trial_001814,block_000054,yes,s4,processed/trials/trial_001814.npy,164000,164600,600
trial_001815,block_000054,yes,s4,processed/trials/trial_001815.npy,169880,170440,560
trial_001816,block_000054,yes,s4,processed/trials/trial_001816.npy,181880,182240,360
trial_001817,block_000054,yes,s4,processed/trials/trial_001817.npy,187920,188360,440
trial_001818,block_000054,yes,s4,processed/trials/trial_001818.npy,193680,194320,640
trial_001819,block_000054,yes,s4,processed/trials/trial_001819.npy,199600,200000,400
trial_001820,block_000054,yes,s4,processed/trials/trial_001820.npy,205840,206360,520
trial_001821,block_000054,yes,s4,processed/trials/trial_001821.npy,211760,213440,1680
trial_001822,block_000054,yes,s4,processed/trials/trial_001822.npy,217600,219240,1640
trial_001823,block_000054,yes,s4,processed/trials/trial_001823.npy,223560,226960,3400
trial_001824,block_000054,yes,s4,processed/trials/trial_001824.npy,229640,230280,640
trial_001825,block_000054,yes,s4,processed/trials/trial_001825.npy,235600,236080,480
trial_001826,block_000054,yes,s4,processed/trials/trial_001826.npy,241720,242520,800
trial_001827,block_000054,yes,s4,processed/trials/trial_001827.npy,250520,251160,640
trial_001828,block_000054,yes,s4,processed/trials/trial_001828.npy,253400,255200,1800
trial_001829,block_000054,yes,s4,processed/trials/trial_001829.npy,265960,267480,1520
trial_001830,block_000054,yes,s4,processed/trials/trial_001830.npy,277800,279440,1640
trial_001831,block_000054,yes,s4,processed/trials/trial_001831.npy,283840,284320,480
trial_001832,block_000054,yes,s4,processed/trials/trial_001832.npy,294960,296160,1200
trial_001833,block_000055,yes,s5,processed/trials/trial_001833.npy,18720,19560,840
trial_001834,block_000055,yes,s5,processed/trials/trial_001834.npy,24800,25560,760
trial_001835,block_000055,yes,s5,processed/trials/trial_001835.npy,31240,31840,600
trial_001836,block_000055,yes,s5,processed/trials/trial_001836.npy,37400,38040,640
trial_001837,block_000055,yes,s5,processed/trials/trial_001837.npy,43400,45040,1640
trial_001838,block_000055,yes,s5,processed/trials/trial_001838.npy,49240,50000,760
trial_001839,block_000055,yes,s5,processed/trials/trial_001839.npy,54640,59680,5040
trial_001840,block_000055,yes,s5,processed/trials/trial_001840.npy,67600,69240,1640
trial_001841,block_000055,yes,s5,processed/trials/trial_001841.npy,73560,75200,1640
trial_001842,block_000055,yes,s5,processed/trials/trial_001842.npy,79480,80480,1000
trial_001843,block_000055,yes,s5,processed/trials/trial_001843.npy,85520,87240,1720
trial_001844,block_000055,yes,s5,processed/trials/trial_001844.npy,97480,98200,720
trial_001845,block_000055,yes,s5,processed/trials/trial_001845.npy,102800,110120,7320
trial_001846,block_000055,yes,s5,processed/trials/trial_001846.npy,120840,123160,2320
trial_001847,block_000055,yes,s5,processed/trials/trial_001847.npy,130600,130960,360
trial_001848,block_000055,yes,s5,processed/trials/trial_001848.npy,133600,134360,760
trial_001849,block_000055,yes,s5,processed/trials/trial_001849.npy,151520,153000,1480
trial_001850,block_000055,yes,s5,processed/trials/trial_001850.npy,157680,158560,880
trial_001851,block_000055,yes,s5,processed/trials/trial_001851.npy,162800,165320,2520
trial_001852,block_000055,yes,s5,processed/trials/trial_001852.npy,169560,170200,640
trial_001853,block_000055,yes,s5,processed/trials/trial_001853.npy,181880,182200,320
trial_001854,block_000055,yes,s5,processed/trials/trial_001854.npy,187120,188080,960
trial_001855,block_000055,yes,s5,processed/trials/trial_001855.npy,196200,198040,1840
trial_001856,block_000055,yes,s5,processed/trials/trial_001856.npy,205520,208800,3280
trial_001857,block_000055,yes,s5,processed/trials/trial_001857.npy,211640,213160,1520
trial_001858,block_000055,yes,s5,processed/trials/trial_001858.npy,218720,219040,320
trial_001859,block_000055,yes,s5,processed/trials/trial_001859.npy,223120,225280,2160
trial_001860,block_000055,yes,s5,processed/trials/trial_001860.npy,238200,238720,520
trial_001861,block_000055,yes,s5,processed/trials/trial_001861.npy,255600,256600,1000
trial_001862,block_000055,yes,s5,processed/trials/trial_001862.npy,259760,260400,640
trial_001863,block_000055,yes,s5,processed/trials/trial_001863.npy,265720,267160,1440
trial_001864,block_000055,yes,s5,processed/trials/trial_001864.npy,271920,272280,360
trial_001865,block_000055,yes,s5,processed/trials/trial_001865.npy,282480,284240,1760
trial_001866,block_000056,yes,s6,processed/trials/trial_001866.npy,20160,21040,880
trial_001867,block_000056,yes,s6,processed/trials/trial_001867.npy,25360,27080,1720
trial_001868,block_000056,yes,s6,processed/trials/trial_001868.npy,31640,32160,520
trial_001869,block_000056,yes,s6,processed/trials/trial_001869.npy,37800,38240,440
trial_001870,block_000056,yes,s6,processed/trials/trial_001870.npy,49480,51040,1560
trial_001871,block_000056,yes,s6,processed/trials/trial_001871.npy,55600,56280,680
trial_001872,block_000056,yes,s6,processed/trials/trial_001872.npy,61160,62160,1000
trial_001873,block_000056,yes,s6,processed/trials/trial_001873.npy,74640,75080,440
trial_001874,block_000056,yes,s6,processed/trials/trial_001874.npy,80080,82040,1960
trial_001875,block_000056,yes,s6,processed/trials/trial_001875.npy,87680,89080,1400
trial_001876,block_000056,yes,s6,processed/trials/trial_001876.npy,92000,93240,1240
trial_001877,block_000056,yes,s6,processed/trials/trial_001877.npy,97760,98440,680
trial_001878,block_000056,yes,s6,processed/trials/trial_001878.npy,109320,111160,1840
trial_001879,block_000056,yes,s6,processed/trials/trial_001879.npy,115600,116120,520
trial_001880,block_000056,yes,s6,processed/trials/trial_001880.npy,121240,122560,1320
trial_001881,block_000056,yes,s6,processed/trials/trial_001881.npy,140920,141320,400
trial_001882,block_000056,yes,s6,processed/trials/trial_001882.npy,156880,159440,2560
trial_001883,block_000056,yes,s6,processed/trials/trial_001883.npy,163720,164360,640
trial_001884,block_000056,yes,s6,processed/trials/trial_001884.npy,175480,176040,560
trial_001885,block_000056,yes,s6,processed/trials/trial_001885.npy,181720,182440,720
trial_001886,block_000056,yes,s6,processed/trials/trial_001886.npy,187840,189800,1960
trial_001887,block_000056,yes,s6,processed/trials/trial_001887.npy,193600,194280,680
trial_001888,block_000056,yes,s6,processed/trials/trial_001888.npy,199560,200280,720
trial_001889,block_000056,yes,s6,processed/trials/trial_001889.npy,205880,206400,520
trial_001890,block_000056,yes,s6,processed/trials/trial_001890.npy,211720,212480,760
trial_001891,block_000056,yes,s6,processed/trials/trial_001891.npy,216720,220480,3760
trial_001892,block_000056,yes,s6,processed/trials/trial_001892.npy,223920,224360,440
trial_001893,block_000056,yes,s6,processed/trials/trial_001893.npy,229680,230320,640
trial_001894,block_000056,yes,s6,processed/trials/trial_001894.npy,237840,238680,840
trial_001895,block_000056,yes,s6,processed/trials/trial_001895.npy,241760,245120,3360
trial_001896,block_000056,yes,s6,processed/trials/trial_001896.npy,247720,248600,880
trial_001897,block_000056,yes,s6,processed/trials/trial_001897.npy,252840,256840,4000
trial_001898,block_000056,yes,s6,processed/trials/trial_001898.npy,259040,261240,2200
trial_001899,block_000056,yes,s6,processed/trials/trial_001899.npy,265720,266440,720
trial_001900,block_000056,yes,s6,processed/trials/trial_001900.npy,271840,272200,360
trial_001901,block_000056,yes,s6,processed/trials/trial_001901.npy,276720,278360,1640
trial_001902,block_000056,yes,s6,processed/trials/trial_001902.npy,280360,285320,4960
trial_001903,block_000056,yes,s6,processed/trials/trial_001903.npy,288760,290280,1520
trial_001904,block_000056,yes,s6,processed/trials/trial_001904.npy,295760,296160,400
trial_001905,block_000058,yes,s8,processed/trials/trial_001905.npy,18680,20400,1720
trial_001906,block_000058,yes,s8,processed/trials/trial_001906.npy,24520,26600,2080
trial_001907,block_000058,yes,s8,processed/trials/trial_001907.npy,31200,44520,13320
trial_001908,block_000058,yes,s8,processed/trials/trial_001908.npy,49040,56720,7680
trial_001909,block_000058,yes,s8,processed/trials/trial_001909.npy,60600,62080,1480
trial_001910,block_000058,yes,s8,processed/trials/trial_001910.npy,67040,74800,7760
trial_001911,block_000058,yes,s8,processed/trials/trial_001911.npy,78840,80240,1400
trial_001912,block_000058,yes,s8,processed/trials/trial_001912.npy,84880,87800,2920
trial_001913,block_000058,yes,s8,processed/trials/trial_001913.npy,90920,98880,7960
trial_001914,block_000058,yes,s8,processed/trials/trial_001914.npy,102320,104160,1840
trial_001915,block_000058,yes,s8,processed/trials/trial_001915.npy,106080,116040,9960
trial_001916,block_000058,yes,s8,processed/trials/trial_001916.npy,120840,140120,19280
trial_001917,block_000058,yes,s8,processed/trials/trial_001917.npy,144640,160320,15680
trial_001918,block_000058,yes,s8,processed/trials/trial_001918.npy,163080,164120,1040
trial_001919,block_000058,yes,s8,processed/trials/trial_001919.npy,168720,170840,2120
trial_001920,block_000058,yes,s8,processed/trials/trial_001920.npy,174440,176760,2320
trial_001921,block_000058,yes,s8,processed/trials/trial_001921.npy,181080,183240,2160
trial_001922,block_000058,yes,s8,processed/trials/trial_001922.npy,187120,188120,1000
trial_001923,block_000058,yes,s8,processed/trials/trial_001923.npy,192600,194840,2240
trial_001924,block_000058,yes,s8,processed/trials/trial_001924.npy,198520,200960,2440
trial_001925,block_000058,yes,s8,processed/trials/trial_001925.npy,205200,208800,3600
trial_001926,block_000058,yes,s8,processed/trials/trial_001926.npy,210720,219080,8360
trial_001927,block_000058,yes,s8,processed/trials/trial_001927.npy,222800,224960,2160
trial_001928,block_000058,yes,s8,processed/trials/trial_001928.npy,228720,232560,3840
trial_001929,block_000058,yes,s8,processed/trials/trial_001929.npy,235120,237880,2760
trial_001930,block_000058,yes,s8,processed/trials/trial_001930.npy,240600,244840,4240
trial_001931,block_000058,yes,s8,processed/trials/trial_001931.npy,246880,254400,7520
trial_001932,block_000058,yes,s8,processed/trials/trial_001932.npy,258160,262120,3960
trial_001933,block_000058,yes,s8,processed/trials/trial_001933.npy,264840,267720,2880
trial_001934,block_000058,yes,s8,processed/trials/trial_001934.npy,270680,272720,2040
trial_001935,block_000058,yes,s8,processed/trials/trial_001935.npy,276760,280080,3320
trial_001936,block_000058,yes,s8,processed/trials/trial_001936.npy,282520,284520,2000
trial_001937,block_000058,yes,s8,processed/trials/trial_001937.npy,288520,290760,2240
trial_001938,block_000058,yes,s8,processed/trials/trial_001938.npy,295000,297960,2960
